candidate_id,iteration,reference_cluster,matched_resample_cluster,jaccard
R1_PCA_85__KMEANS__K5,502,0,4,0.8181818181818182
R1_PCA_85__KMEANS__K5,502,1,2,0.6666666666666666
R1_PCA_85__KMEANS__K5,502,2,0,0.5714285714285714
R1_PCA_85__KMEANS__K5,502,3,3,1.0
R1_PCA_85__KMEANS__K5,502,4,1,0.5263157894736842
R1_PCA_85__KMEANS__K5,503,0,3,1.0
R1_PCA_85__KMEANS__K5,503,1,0,1.0
R1_PCA_85__KMEANS__K5,503,2,2,0.8333333333333334
R1_PCA_85__KMEANS__K5,503,3,1,1.0
R1_PCA_85__KMEANS__K5,503,4,4,0.875
R1_PCA_85__KMEANS__K5,504,0,3,0.9230769230769231
R1_PCA_85__KMEANS__K5,504,1,1,0.875
R1_PCA_85__KMEANS__K5,504,2,2,1.0
R1_PCA_85__KMEANS__K5,504,3,0,1.0
R1_PCA_85__KMEANS__K5,504,4,4,0.9333333333333333
R1_PCA_85__KMEANS__K5,505,0,3,1.0
R1_PCA_85__KMEANS__K5,505,1,0,0.7619047619047619
R1_PCA_85__KMEANS__K5,505,2,4,0.7
R1_PCA_85__KMEANS__K5,505,3,1,1.0
R1_PCA_85__KMEANS__K5,505,4,2,0.6666666666666666
R1_PCA_85__KMEANS__K5,506,0,1,1.0
R1_PCA_85__KMEANS__K5,506,1,2,0.75
R1_PCA_85__KMEANS__K5,506,2,3,1.0
R1_PCA_85__KMEANS__K5,506,3,4,1.0
R1_PCA_85__KMEANS__K5,506,4,0,0.6666666666666666
R1_PCA_85__KMEANS__K5,507,0,4,1.0
R1_PCA_85__KMEANS__K5,507,1,3,0.6818181818181818
R1_PCA_85__KMEANS__K5,507,2,2,0.9285714285714286
R1_PCA_85__KMEANS__K5,507,3,1,1.0
R1_PCA_85__KMEANS__K5,507,4,0,0.6470588235294118
R1_PCA_85__KMEANS__K5,508,0,2,1.0
R1_PCA_85__KMEANS__K5,508,1,4,1.0
R1_PCA_85__KMEANS__K5,508,2,3,1.0
R1_PCA_85__KMEANS__K5,508,3,1,1.0
R1_PCA_85__KMEANS__K5,508,4,0,1.0
R1_PCA_85__KMEANS__K5,509,0,2,1.0
R1_PCA_85__KMEANS__K5,509,1,3,0.9333333333333333
R1_PCA_85__KMEANS__K5,509,2,4,0.9
R1_PCA_85__KMEANS__K5,509,3,1,1.0
R1_PCA_85__KMEANS__K5,509,4,0,1.0
R1_PCA_85__KMEANS__K5,510,0,0,1.0
R1_PCA_85__KMEANS__K5,510,1,2,0.9375
R1_PCA_85__KMEANS__K5,510,2,3,1.0
R1_PCA_85__KMEANS__K5,510,3,4,1.0
R1_PCA_85__KMEANS__K5,510,4,1,0.9285714285714286
R1_PCA_85__KMEANS__K5,511,0,3,1.0
R1_PCA_85__KMEANS__K5,511,1,4,1.0
R1_PCA_85__KMEANS__K5,511,2,1,0.9
R1_PCA_85__KMEANS__K5,511,3,2,1.0
R1_PCA_85__KMEANS__K5,511,4,0,0.9375
R1_PCA_85__KMEANS__K5,512,0,1,1.0
R1_PCA_85__KMEANS__K5,512,1,4,1.0
R1_PCA_85__KMEANS__K5,512,2,2,1.0
R1_PCA_85__KMEANS__K5,512,3,3,1.0
R1_PCA_85__KMEANS__K5,512,4,0,1.0
R1_PCA_85__KMEANS__K5,513,0,0,1.0
R1_PCA_85__KMEANS__K5,513,1,1,0.7894736842105263
R1_PCA_85__KMEANS__K5,513,2,3,1.0
R1_PCA_85__KMEANS__K5,513,3,4,1.0
R1_PCA_85__KMEANS__K5,513,4,2,0.75
R1_PCA_85__KMEANS__K5,514,0,3,1.0
R1_PCA_85__KMEANS__K5,514,1,2,1.0
R1_PCA_85__KMEANS__K5,514,2,0,1.0
R1_PCA_85__KMEANS__K5,514,3,1,1.0
R1_PCA_85__KMEANS__K5,514,4,4,1.0
R1_PCA_85__KMEANS__K5,515,0,4,1.0
R1_PCA_85__KMEANS__K5,515,1,2,0.631578947368421
R1_PCA_85__KMEANS__K5,515,2,0,1.0
R1_PCA_85__KMEANS__K5,515,3,3,1.0
R1_PCA_85__KMEANS__K5,515,4,1,0.5882352941176471
R1_PCA_85__KMEANS__K5,516,0,2,1.0
R1_PCA_85__KMEANS__K5,516,1,0,1.0
R1_PCA_85__KMEANS__K5,516,2,3,1.0
R1_PCA_85__KMEANS__K5,516,3,1,1.0
R1_PCA_85__KMEANS__K5,516,4,4,1.0
R1_PCA_85__KMEANS__K5,517,0,2,1.0
R1_PCA_85__KMEANS__K5,517,1,3,0.85
R1_PCA_85__KMEANS__K5,517,2,0,1.0
R1_PCA_85__KMEANS__K5,517,3,4,1.0
R1_PCA_85__KMEANS__K5,517,4,1,0.8
R1_PCA_85__KMEANS__K5,518,0,2,1.0
R1_PCA_85__KMEANS__K5,518,1,4,0.8333333333333334
R1_PCA_85__KMEANS__K5,518,2,1,0.9230769230769231
R1_PCA_85__KMEANS__K5,518,3,3,1.0
R1_PCA_85__KMEANS__K5,518,4,0,0.75
R1_PCA_85__KMEANS__K5,519,0,4,1.0
R1_PCA_85__KMEANS__K5,519,1,1,0.9411764705882353
R1_PCA_85__KMEANS__K5,519,2,3,0.9090909090909091
R1_PCA_85__KMEANS__K5,519,3,2,1.0
R1_PCA_85__KMEANS__K5,519,4,0,1.0
R1_PCA_85__KMEANS__K5,520,0,2,1.0
R1_PCA_85__KMEANS__K5,520,1,0,0.5333333333333333
R1_PCA_85__KMEANS__K5,520,2,4,0.9230769230769231
R1_PCA_85__KMEANS__K5,520,3,1,1.0
R1_PCA_85__KMEANS__K5,520,4,3,0.6190476190476191
R1_PCA_85__KMEANS__K5,521,0,2,1.0
R1_PCA_85__KMEANS__K5,521,1,0,0.6842105263157895
R1_PCA_85__KMEANS__K5,521,2,3,1.0
R1_PCA_85__KMEANS__K5,521,3,1,1.0
R1_PCA_85__KMEANS__K5,521,4,4,0.6470588235294118
R1_PCA_85__KMEANS__K5,522,0,4,0.8333333333333334
R1_PCA_85__KMEANS__K5,522,1,3,0.64
R1_PCA_85__KMEANS__K5,522,2,2,0.7272727272727273
R1_PCA_85__KMEANS__K5,522,3,0,1.0
R1_PCA_85__KMEANS__K5,522,4,1,0.2631578947368421
R1_PCA_85__KMEANS__K5,523,0,1,1.0
R1_PCA_85__KMEANS__K5,523,1,3,0.631578947368421
R1_PCA_85__KMEANS__K5,523,2,4,0.9166666666666666
R1_PCA_85__KMEANS__K5,523,3,2,1.0
R1_PCA_85__KMEANS__K5,523,4,0,0.6842105263157895
R1_PCA_85__KMEANS__K5,524,0,2,1.0
R1_PCA_85__KMEANS__K5,524,1,1,0.7142857142857143
R1_PCA_85__KMEANS__K5,524,2,4,1.0
R1_PCA_85__KMEANS__K5,524,3,0,1.0
R1_PCA_85__KMEANS__K5,524,4,3,0.625
R1_PCA_85__KMEANS__K5,525,0,3,1.0
R1_PCA_85__KMEANS__K5,525,1,1,0.8333333333333334
R1_PCA_85__KMEANS__K5,525,2,4,0.9166666666666666
R1_PCA_85__KMEANS__K5,525,3,2,1.0
R1_PCA_85__KMEANS__K5,525,4,0,0.7777777777777778
R1_PCA_85__KMEANS__K5,526,0,1,1.0
R1_PCA_85__KMEANS__K5,526,1,2,0.7222222222222222
R1_PCA_85__KMEANS__K5,526,2,4,1.0
R1_PCA_85__KMEANS__K5,526,3,3,1.0
R1_PCA_85__KMEANS__K5,526,4,0,0.7058823529411765
R1_PCA_85__KMEANS__K5,527,0,3,1.0
R1_PCA_85__KMEANS__K5,527,1,4,0.8
R1_PCA_85__KMEANS__K5,527,2,1,0.9
R1_PCA_85__KMEANS__K5,527,3,2,1.0
R1_PCA_85__KMEANS__K5,527,4,0,0.7777777777777778
R1_PCA_85__KMEANS__K5,528,0,3,1.0
R1_PCA_85__KMEANS__K5,528,1,2,1.0
R1_PCA_85__KMEANS__K5,528,2,1,1.0
R1_PCA_85__KMEANS__K5,528,3,4,1.0
R1_PCA_85__KMEANS__K5,528,4,0,1.0
R1_PCA_85__KMEANS__K5,529,0,3,1.0
R1_PCA_85__KMEANS__K5,529,1,0,1.0
R1_PCA_85__KMEANS__K5,529,2,2,1.0
R1_PCA_85__KMEANS__K5,529,3,1,1.0
R1_PCA_85__KMEANS__K5,529,4,4,1.0
R1_PCA_85__KMEANS__K5,530,0,3,1.0
R1_PCA_85__KMEANS__K5,530,1,2,0.7368421052631579
R1_PCA_85__KMEANS__K5,530,2,0,0.75
R1_PCA_85__KMEANS__K5,530,3,1,1.0
R1_PCA_85__KMEANS__K5,530,4,4,0.6
R1_PCA_85__KMEANS__K5,531,0,0,1.0
R1_PCA_85__KMEANS__K5,531,1,4,0.8235294117647058
R1_PCA_85__KMEANS__K5,531,2,1,0.9230769230769231
R1_PCA_85__KMEANS__K5,531,3,2,1.0
R1_PCA_85__KMEANS__K5,531,4,3,0.7777777777777778
R1_PCA_85__KMEANS__K5,532,0,0,1.0
R1_PCA_85__KMEANS__K5,532,1,4,0.7777777777777778
R1_PCA_85__KMEANS__K5,532,2,2,1.0
R1_PCA_85__KMEANS__K5,532,3,1,1.0
R1_PCA_85__KMEANS__K5,532,4,3,0.75
R1_PCA_85__KMEANS__K5,533,0,4,1.0
R1_PCA_85__KMEANS__K5,533,1,0,1.0
R1_PCA_85__KMEANS__K5,533,2,1,1.0
R1_PCA_85__KMEANS__K5,533,3,2,1.0
R1_PCA_85__KMEANS__K5,533,4,3,1.0
R1_PCA_85__KMEANS__K5,534,0,4,1.0
R1_PCA_85__KMEANS__K5,534,1,2,0.75
R1_PCA_85__KMEANS__K5,534,2,0,0.8461538461538461
R1_PCA_85__KMEANS__K5,534,3,3,1.0
R1_PCA_85__KMEANS__K5,534,4,1,0.5333333333333333
R1_PCA_85__KMEANS__K5,535,0,0,1.0
R1_PCA_85__KMEANS__K5,535,1,1,0.9375
R1_PCA_85__KMEANS__K5,535,2,2,0.9166666666666666
R1_PCA_85__KMEANS__K5,535,3,3,1.0
R1_PCA_85__KMEANS__K5,535,4,4,0.8666666666666667
R1_PCA_85__KMEANS__K5,536,0,2,1.0
R1_PCA_85__KMEANS__K5,536,1,4,0.6875
R1_PCA_85__KMEANS__K5,536,2,1,1.0
R1_PCA_85__KMEANS__K5,536,3,0,1.0
R1_PCA_85__KMEANS__K5,536,4,3,0.7058823529411765
R1_PCA_85__KMEANS__K5,537,0,0,1.0
R1_PCA_85__KMEANS__K5,537,1,3,0.6666666666666666
R1_PCA_85__KMEANS__K5,537,2,4,0.9230769230769231
R1_PCA_85__KMEANS__K5,537,3,2,1.0
R1_PCA_85__KMEANS__K5,537,4,1,0.625
R1_PCA_85__KMEANS__K5,538,0,2,1.0
R1_PCA_85__KMEANS__K5,538,1,1,1.0
R1_PCA_85__KMEANS__K5,538,2,3,1.0
R1_PCA_85__KMEANS__K5,538,3,4,1.0
R1_PCA_85__KMEANS__K5,538,4,0,1.0
R1_PCA_85__KMEANS__K5,539,0,2,1.0
R1_PCA_85__KMEANS__K5,539,1,4,0.8
R1_PCA_85__KMEANS__K5,539,2,1,1.0
R1_PCA_85__KMEANS__K5,539,3,0,1.0
R1_PCA_85__KMEANS__K5,539,4,3,0.8235294117647058
R1_PCA_85__KMEANS__K5,540,0,3,1.0
R1_PCA_85__KMEANS__K5,540,1,2,0.7142857142857143
R1_PCA_85__KMEANS__K5,540,2,0,0.8888888888888888
R1_PCA_85__KMEANS__K5,540,3,1,1.0
R1_PCA_85__KMEANS__K5,540,4,4,0.7222222222222222
R1_PCA_85__KMEANS__K5,541,0,4,0.9285714285714286
R1_PCA_85__KMEANS__K5,541,1,2,0.5416666666666666
R1_PCA_85__KMEANS__K5,541,2,1,0.9166666666666666
R1_PCA_85__KMEANS__K5,541,3,3,1.0
R1_PCA_85__KMEANS__K5,541,4,0,0.23529411764705882
R1_PCA_85__KMEANS__K5,542,0,1,1.0
R1_PCA_85__KMEANS__K5,542,1,4,1.0
R1_PCA_85__KMEANS__K5,542,2,2,1.0
R1_PCA_85__KMEANS__K5,542,3,3,1.0
R1_PCA_85__KMEANS__K5,542,4,0,1.0
R1_PCA_85__KMEANS__K5,543,0,3,1.0
R1_PCA_85__KMEANS__K5,543,1,4,0.9333333333333333
R1_PCA_85__KMEANS__K5,543,2,1,0.9166666666666666
R1_PCA_85__KMEANS__K5,543,3,0,1.0
R1_PCA_85__KMEANS__K5,543,4,2,1.0
R1_PCA_85__KMEANS__K5,544,0,2,0.9166666666666666
R1_PCA_85__KMEANS__K5,544,1,0,0.6666666666666666
R1_PCA_85__KMEANS__K5,544,2,4,0.9230769230769231
R1_PCA_85__KMEANS__K5,544,3,1,1.0
R1_PCA_85__KMEANS__K5,544,4,3,0.6842105263157895
R1_PCA_85__KMEANS__K5,545,0,3,1.0
R1_PCA_85__KMEANS__K5,545,1,2,0.6666666666666666
R1_PCA_85__KMEANS__K5,545,2,1,0.9166666666666666
R1_PCA_85__KMEANS__K5,545,3,4,1.0
R1_PCA_85__KMEANS__K5,545,4,0,0.6111111111111112
R1_PCA_85__KMEANS__K5,546,0,3,1.0
R1_PCA_85__KMEANS__K5,546,1,2,1.0
R1_PCA_85__KMEANS__K5,546,2,0,1.0
R1_PCA_85__KMEANS__K5,546,3,1,1.0
R1_PCA_85__KMEANS__K5,546,4,4,1.0
R1_PCA_85__KMEANS__K5,547,0,2,1.0
R1_PCA_85__KMEANS__K5,547,1,4,0.8
R1_PCA_85__KMEANS__K5,547,2,3,1.0
R1_PCA_85__KMEANS__K5,547,3,1,1.0
R1_PCA_85__KMEANS__K5,547,4,0,0.7777777777777778
R1_PCA_85__KMEANS__K5,548,0,3,1.0
R1_PCA_85__KMEANS__K5,548,1,0,0.5789473684210527
R1_PCA_85__KMEANS__K5,548,2,2,0.9
R1_PCA_85__KMEANS__K5,548,3,1,1.0
R1_PCA_85__KMEANS__K5,548,4,4,0.65
R1_PCA_85__KMEANS__K5,549,0,2,1.0
R1_PCA_85__KMEANS__K5,549,1,0,0.6842105263157895
R1_PCA_85__KMEANS__K5,549,2,3,0.9090909090909091
R1_PCA_85__KMEANS__K5,549,3,1,1.0
R1_PCA_85__KMEANS__K5,549,4,4,0.7058823529411765
R1_PCA_85__KMEANS__K5,550,0,0,1.0
R1_PCA_85__KMEANS__K5,550,1,4,0.75
R1_PCA_85__KMEANS__K5,550,2,2,1.0
R1_PCA_85__KMEANS__K5,550,3,3,1.0
R1_PCA_85__KMEANS__K5,550,4,1,0.6875
R1_PCA_85__KMEANS__K5,551,0,0,0.8333333333333334
R1_PCA_85__KMEANS__K5,551,1,1,0.65
R1_PCA_85__KMEANS__K5,551,2,3,0.8571428571428571
R1_PCA_85__KMEANS__K5,551,3,2,1.0
R1_PCA_85__KMEANS__K5,551,4,4,0.5882352941176471
R1_PCA_85__KMEANS__K5,552,0,1,1.0
R1_PCA_85__KMEANS__K5,552,1,3,0.75
R1_PCA_85__KMEANS__K5,552,2,2,1.0
R1_PCA_85__KMEANS__K5,552,3,0,1.0
R1_PCA_85__KMEANS__K5,552,4,4,0.6875
R1_PCA_85__KMEANS__K5,553,0,0,0.9230769230769231
R1_PCA_85__KMEANS__K5,553,1,3,0.9411764705882353
R1_PCA_85__KMEANS__K5,553,2,4,1.0
R1_PCA_85__KMEANS__K5,553,3,2,1.0
R1_PCA_85__KMEANS__K5,553,4,1,1.0
R1_PCA_85__KMEANS__K5,554,0,0,1.0
R1_PCA_85__KMEANS__K5,554,1,3,0.631578947368421
R1_PCA_85__KMEANS__K5,554,2,4,1.0
R1_PCA_85__KMEANS__K5,554,3,1,1.0
R1_PCA_85__KMEANS__K5,554,4,2,0.6111111111111112
R1_PCA_85__KMEANS__K5,555,0,3,0.9090909090909091
R1_PCA_85__KMEANS__K5,555,1,1,0.6
R1_PCA_85__KMEANS__K5,555,2,2,0.8461538461538461
R1_PCA_85__KMEANS__K5,555,3,0,1.0
R1_PCA_85__KMEANS__K5,555,4,4,0.23529411764705882
R1_PCA_85__KMEANS__K5,556,0,2,1.0
R1_PCA_85__KMEANS__K5,556,1,0,0.7391304347826086
R1_PCA_85__KMEANS__K5,556,2,4,0.9166666666666666
R1_PCA_85__KMEANS__K5,556,3,1,1.0
R1_PCA_85__KMEANS__K5,556,4,3,0.6875
R1_PCA_85__KMEANS__K5,557,0,4,1.0
R1_PCA_85__KMEANS__K5,557,1,2,1.0
R1_PCA_85__KMEANS__K5,557,2,3,1.0
R1_PCA_85__KMEANS__K5,557,3,1,1.0
R1_PCA_85__KMEANS__K5,557,4,0,1.0
R1_PCA_85__KMEANS__K5,558,0,3,1.0
R1_PCA_85__KMEANS__K5,558,1,2,1.0
R1_PCA_85__KMEANS__K5,558,2,4,0.9
R1_PCA_85__KMEANS__K5,558,3,1,1.0
R1_PCA_85__KMEANS__K5,558,4,0,0.9375
R1_PCA_85__KMEANS__K5,559,0,1,1.0
R1_PCA_85__KMEANS__K5,559,1,4,1.0
R1_PCA_85__KMEANS__K5,559,2,0,1.0
R1_PCA_85__KMEANS__K5,559,3,3,1.0
R1_PCA_85__KMEANS__K5,559,4,2,1.0
R1_PCA_85__KMEANS__K5,560,0,3,0.9166666666666666
R1_PCA_85__KMEANS__K5,560,1,1,0.8823529411764706
R1_PCA_85__KMEANS__K5,560,2,0,1.0
R1_PCA_85__KMEANS__K5,560,3,2,1.0
R1_PCA_85__KMEANS__K5,560,4,4,0.9333333333333333
R1_PCA_85__KMEANS__K5,561,0,4,1.0
R1_PCA_85__KMEANS__K5,561,1,2,0.7777777777777778
R1_PCA_85__KMEANS__K5,561,2,0,0.9166666666666666
R1_PCA_85__KMEANS__K5,561,3,3,1.0
R1_PCA_85__KMEANS__K5,561,4,1,0.7058823529411765
R1_PCA_85__KMEANS__K5,562,0,2,1.0
R1_PCA_85__KMEANS__K5,562,1,1,0.7619047619047619
R1_PCA_85__KMEANS__K5,562,2,0,1.0
R1_PCA_85__KMEANS__K5,562,3,3,1.0
R1_PCA_85__KMEANS__K5,562,4,4,0.7058823529411765
R1_PCA_85__KMEANS__K5,563,0,4,0.9230769230769231
R1_PCA_85__KMEANS__K5,563,1,2,0.75
R1_PCA_85__KMEANS__K5,563,2,0,0.6153846153846154
R1_PCA_85__KMEANS__K5,563,3,1,1.0
R1_PCA_85__KMEANS__K5,563,4,3,0.5625
R1_PCA_85__KMEANS__K5,564,0,4,1.0
R1_PCA_85__KMEANS__K5,564,1,3,0.7368421052631579
R1_PCA_85__KMEANS__K5,564,2,0,0.9090909090909091
R1_PCA_85__KMEANS__K5,564,3,2,1.0
R1_PCA_85__KMEANS__K5,564,4,1,0.625
R1_PCA_85__KMEANS__K5,565,0,0,1.0
R1_PCA_85__KMEANS__K5,565,1,3,1.0
R1_PCA_85__KMEANS__K5,565,2,1,1.0
R1_PCA_85__KMEANS__K5,565,3,2,1.0
R1_PCA_85__KMEANS__K5,565,4,4,1.0
R1_PCA_85__KMEANS__K5,566,0,3,1.0
R1_PCA_85__KMEANS__K5,566,1,0,0.6842105263157895
R1_PCA_85__KMEANS__K5,566,2,1,1.0
R1_PCA_85__KMEANS__K5,566,3,2,1.0
R1_PCA_85__KMEANS__K5,566,4,4,0.6470588235294118
R1_PCA_85__KMEANS__K5,567,0,0,1.0
R1_PCA_85__KMEANS__K5,567,1,3,0.631578947368421
R1_PCA_85__KMEANS__K5,567,2,2,1.0
R1_PCA_85__KMEANS__K5,567,3,4,1.0
R1_PCA_85__KMEANS__K5,567,4,1,0.631578947368421
R1_PCA_85__KMEANS__K5,568,0,2,1.0
R1_PCA_85__KMEANS__K5,568,1,0,0.6363636363636364
R1_PCA_85__KMEANS__K5,568,2,3,0.9230769230769231
R1_PCA_85__KMEANS__K5,568,3,1,1.0
R1_PCA_85__KMEANS__K5,568,4,4,0.5882352941176471
R1_PCA_85__KMEANS__K5,569,0,2,1.0
R1_PCA_85__KMEANS__K5,569,1,0,1.0
R1_PCA_85__KMEANS__K5,569,2,3,1.0
R1_PCA_85__KMEANS__K5,569,3,4,1.0
R1_PCA_85__KMEANS__K5,569,4,1,1.0
R1_PCA_85__KMEANS__K5,570,0,3,1.0
R1_PCA_85__KMEANS__K5,570,1,0,0.8
R1_PCA_85__KMEANS__K5,570,2,1,0.9285714285714286
R1_PCA_85__KMEANS__K5,570,3,2,1.0
R1_PCA_85__KMEANS__K5,570,4,4,0.7368421052631579
R1_PCA_85__KMEANS__K5,571,0,1,1.0
R1_PCA_85__KMEANS__K5,571,1,3,0.6666666666666666
R1_PCA_85__KMEANS__K5,571,2,2,0.9166666666666666
R1_PCA_85__KMEANS__K5,571,3,4,1.0
R1_PCA_85__KMEANS__K5,571,4,0,0.7222222222222222
R1_PCA_85__KMEANS__K5,572,0,2,1.0
R1_PCA_85__KMEANS__K5,572,1,3,0.7222222222222222
R1_PCA_85__KMEANS__K5,572,2,0,1.0
R1_PCA_85__KMEANS__K5,572,3,1,1.0
R1_PCA_85__KMEANS__K5,572,4,4,0.7222222222222222
R1_PCA_85__KMEANS__K5,573,0,2,1.0
R1_PCA_85__KMEANS__K5,573,1,3,1.0
R1_PCA_85__KMEANS__K5,573,2,4,0.9
R1_PCA_85__KMEANS__K5,573,3,0,1.0
R1_PCA_85__KMEANS__K5,573,4,1,0.9230769230769231
R1_PCA_85__KMEANS__K5,574,0,3,1.0
R1_PCA_85__KMEANS__K5,574,1,1,1.0
R1_PCA_85__KMEANS__K5,574,2,4,1.0
R1_PCA_85__KMEANS__K5,574,3,2,1.0
R1_PCA_85__KMEANS__K5,574,4,0,1.0
R1_PCA_85__KMEANS__K5,575,0,0,1.0
R1_PCA_85__KMEANS__K5,575,1,4,1.0
R1_PCA_85__KMEANS__K5,575,2,3,1.0
R1_PCA_85__KMEANS__K5,575,3,2,1.0
R1_PCA_85__KMEANS__K5,575,4,1,1.0
R1_PCA_85__KMEANS__K5,576,0,0,1.0
R1_PCA_85__KMEANS__K5,576,1,4,0.8666666666666667
R1_PCA_85__KMEANS__K5,576,2,3,1.0
R1_PCA_85__KMEANS__K5,576,3,2,1.0
R1_PCA_85__KMEANS__K5,576,4,1,0.8947368421052632
R1_PCA_85__KMEANS__K5,577,0,2,1.0
R1_PCA_85__KMEANS__K5,577,1,0,0.7368421052631579
R1_PCA_85__KMEANS__K5,577,2,4,1.0
R1_PCA_85__KMEANS__K5,577,3,1,1.0
R1_PCA_85__KMEANS__K5,577,4,3,0.7058823529411765
R1_PCA_85__KMEANS__K5,578,0,3,1.0
R1_PCA_85__KMEANS__K5,578,1,4,0.9333333333333333
R1_PCA_85__KMEANS__K5,578,2,0,1.0
R1_PCA_85__KMEANS__K5,578,3,1,1.0
R1_PCA_85__KMEANS__K5,578,4,2,0.9411764705882353
R1_PCA_85__KMEANS__K5,579,0,0,1.0
R1_PCA_85__KMEANS__K5,579,1,4,0.7222222222222222
R1_PCA_85__KMEANS__K5,579,2,3,1.0
R1_PCA_85__KMEANS__K5,579,3,2,1.0
R1_PCA_85__KMEANS__K5,579,4,1,0.7058823529411765
R1_PCA_85__KMEANS__K5,580,0,0,1.0
R1_PCA_85__KMEANS__K5,580,1,2,1.0
R1_PCA_85__KMEANS__K5,580,2,4,1.0
R1_PCA_85__KMEANS__K5,580,3,3,1.0
R1_PCA_85__KMEANS__K5,580,4,1,1.0
R1_PCA_85__KMEANS__K5,581,0,3,1.0
R1_PCA_85__KMEANS__K5,581,1,1,0.7391304347826086
R1_PCA_85__KMEANS__K5,581,2,0,1.0
R1_PCA_85__KMEANS__K5,581,3,4,1.0
R1_PCA_85__KMEANS__K5,581,4,2,0.625
R1_PCA_85__KMEANS__K5,582,0,2,1.0
R1_PCA_85__KMEANS__K5,582,1,3,1.0
R1_PCA_85__KMEANS__K5,582,2,0,1.0
R1_PCA_85__KMEANS__K5,582,3,1,1.0
R1_PCA_85__KMEANS__K5,582,4,4,1.0
R1_PCA_85__KMEANS__K5,583,0,3,1.0
R1_PCA_85__KMEANS__K5,583,1,2,0.7058823529411765
R1_PCA_85__KMEANS__K5,583,2,0,1.0
R1_PCA_85__KMEANS__K5,583,3,1,1.0
R1_PCA_85__KMEANS__K5,583,4,4,0.7222222222222222
R1_PCA_85__KMEANS__K5,584,0,1,1.0
R1_PCA_85__KMEANS__K5,584,1,0,0.8666666666666667
R1_PCA_85__KMEANS__K5,584,2,4,0.9090909090909091
R1_PCA_85__KMEANS__K5,584,3,2,1.0
R1_PCA_85__KMEANS__K5,584,4,3,0.9411764705882353
R1_PCA_85__KMEANS__K5,585,0,2,1.0
R1_PCA_85__KMEANS__K5,585,1,3,1.0
R1_PCA_85__KMEANS__K5,585,2,0,1.0
R1_PCA_85__KMEANS__K5,585,3,1,1.0
R1_PCA_85__KMEANS__K5,585,4,4,1.0
R1_PCA_85__KMEANS__K5,586,0,3,1.0
R1_PCA_85__KMEANS__K5,586,1,2,0.8823529411764706
R1_PCA_85__KMEANS__K5,586,2,0,0.8571428571428571
R1_PCA_85__KMEANS__K5,586,3,1,1.0
R1_PCA_85__KMEANS__K5,586,4,4,0.7333333333333333
R1_PCA_85__KMEANS__K5,587,0,0,1.0
R1_PCA_85__KMEANS__K5,587,1,2,0.7894736842105263
R1_PCA_85__KMEANS__K5,587,2,3,0.9090909090909091
R1_PCA_85__KMEANS__K5,587,3,4,1.0
R1_PCA_85__KMEANS__K5,587,4,1,0.7222222222222222
R1_PCA_85__KMEANS__K5,588,0,2,1.0
R1_PCA_85__KMEANS__K5,588,1,3,0.5789473684210527
R1_PCA_85__KMEANS__K5,588,2,0,0.9090909090909091
R1_PCA_85__KMEANS__K5,588,3,1,1.0
R1_PCA_85__KMEANS__K5,588,4,4,0.65
R1_PCA_85__KMEANS__K5,589,0,3,1.0
R1_PCA_85__KMEANS__K5,589,1,2,1.0
R1_PCA_85__KMEANS__K5,589,2,0,1.0
R1_PCA_85__KMEANS__K5,589,3,4,1.0
R1_PCA_85__KMEANS__K5,589,4,1,1.0
R1_PCA_85__KMEANS__K5,590,0,4,0.9
R1_PCA_85__KMEANS__K5,590,1,0,0.7142857142857143
R1_PCA_85__KMEANS__K5,590,2,2,0.6666666666666666
R1_PCA_85__KMEANS__K5,590,3,3,1.0
R1_PCA_85__KMEANS__K5,590,4,1,0.5555555555555556
R1_PCA_85__KMEANS__K5,591,0,1,1.0
R1_PCA_85__KMEANS__K5,591,1,0,0.5789473684210527
R1_PCA_85__KMEANS__K5,591,2,3,0.8571428571428571
R1_PCA_85__KMEANS__K5,591,3,2,1.0
R1_PCA_85__KMEANS__K5,591,4,4,0.5555555555555556
R1_PCA_85__KMEANS__K5,592,0,0,1.0
R1_PCA_85__KMEANS__K5,592,1,4,1.0
R1_PCA_85__KMEANS__K5,592,2,2,1.0
R1_PCA_85__KMEANS__K5,592,3,3,1.0
R1_PCA_85__KMEANS__K5,592,4,1,1.0
R1_PCA_85__KMEANS__K5,593,0,3,1.0
R1_PCA_85__KMEANS__K5,593,1,4,0.6875
R1_PCA_85__KMEANS__K5,593,2,0,1.0
R1_PCA_85__KMEANS__K5,593,3,1,1.0
R1_PCA_85__KMEANS__K5,593,4,2,0.7058823529411765
R1_PCA_85__KMEANS__K5,594,0,1,1.0
R1_PCA_85__KMEANS__K5,594,1,0,0.9444444444444444
R1_PCA_85__KMEANS__K5,594,2,2,0.9166666666666666
R1_PCA_85__KMEANS__K5,594,3,3,1.0
R1_PCA_85__KMEANS__K5,594,4,4,0.8571428571428571
R1_PCA_85__KMEANS__K5,595,0,0,1.0
R1_PCA_85__KMEANS__K5,595,1,3,1.0
R1_PCA_85__KMEANS__K5,595,2,4,1.0
R1_PCA_85__KMEANS__K5,595,3,2,1.0
R1_PCA_85__KMEANS__K5,595,4,1,1.0
R1_PCA_85__KMEANS__K5,596,0,2,1.0
R1_PCA_85__KMEANS__K5,596,1,3,1.0
